origin_index,origin_timestamp,split,history_start_index,history_end_index,history_steps,history_hours,maximum_interpolated_fraction,target_index_h60,target_timestamp_h60,target_index_h120,target_timestamp_h120,target_index_h240,target_timestamp_h240,target_index_h480,target_timestamp_h480
35376,2026-06-28 06:24:00,train,35017,35376,360,24,0.15,35391,2026-06-28 07:24:00,35406,2026-06-28 08:24:00,35436,2026-06-28 10:24:00,35496,2026-06-28 14:24:00
35380,2026-06-28 06:40:00,train,35021,35380,360,24,0.15,35395,2026-06-28 07:40:00,35410,2026-06-28 08:40:00,35440,2026-06-28 10:40:00,35500,2026-06-28 14:40:00
35384,2026-06-28 06:56:00,train,35025,35384,360,24,0.15,35399,2026-06-28 07:56:00,35414,2026-06-28 08:56:00,35444,2026-06-28 10:56:00,35504,2026-06-28 14:56:00
35385,2026-06-28 07:00:00,train,35026,35385,360,24,0.15,35400,2026-06-28 08:00:00,35415,2026-06-28 09:00:00,35445,2026-06-28 11:00:00,35505,2026-06-28 15:00:00
35388,2026-06-28 07:12:00,train,35029,35388,360,24,0.15,35403,2026-06-28 08:12:00,35418,2026-06-28 09:12:00,35448,2026-06-28 11:12:00,35508,2026-06-28 15:12:00
35391,2026-06-28 07:24:00,train,35032,35391,360,24,0.15,35406,2026-06-28 08:24:00,35421,2026-06-28 09:24:00,35451,2026-06-28 11:24:00,35511,2026-06-28 15:24:00
35396,2026-06-28 07:44:00,train,35037,35396,360,24,0.15,35411,2026-06-28 08:44:00,35426,2026-06-28 09:44:00,35456,2026-06-28 11:44:00,35516,2026-06-28 15:44:00
35397,2026-06-28 07:48:00,train,35038,35397,360,24,0.15,35412,2026-06-28 08:48:00,35427,2026-06-28 09:48:00,35457,2026-06-28 11:48:00,35517,2026-06-28 15:48:00
35398,2026-06-28 07:52:00,train,35039,35398,360,24,0.15,35413,2026-06-28 08:52:00,35428,2026-06-28 09:52:00,35458,2026-06-28 11:52:00,35518,2026-06-28 15:52:00
35768,2026-06-29 08:32:00,train,35409,35768,360,24,0.15,35783,2026-06-29 09:32:00,35798,2026-06-29 10:32:00,35828,2026-06-29 12:32:00,35888,2026-06-29 16:32:00
35769,2026-06-29 08:36:00,train,35410,35769,360,24,0.15,35784,2026-06-29 09:36:00,35799,2026-06-29 10:36:00,35829,2026-06-29 12:36:00,35889,2026-06-29 16:36:00
35772,2026-06-29 08:48:00,train,35413,35772,360,24,0.15,35787,2026-06-29 09:48:00,35802,2026-06-29 10:48:00,35832,2026-06-29 12:48:00,35892,2026-06-29 16:48:00
35774,2026-06-29 08:56:00,train,35415,35774,360,24,0.15,35789,2026-06-29 09:56:00,35804,2026-06-29 10:56:00,35834,2026-06-29 12:56:00,35894,2026-06-29 16:56:00
35776,2026-06-29 09:04:00,train,35417,35776,360,24,0.15,35791,2026-06-29 10:04:00,35806,2026-06-29 11:04:00,35836,2026-06-29 13:04:00,35896,2026-06-29 17:04:00
35779,2026-06-29 09:16:00,train,35420,35779,360,24,0.15,35794,2026-06-29 10:16:00,35809,2026-06-29 11:16:00,35839,2026-06-29 13:16:00,35899,2026-06-29 17:16:00
35780,2026-06-29 09:20:00,train,35421,35780,360,24,0.15,35795,2026-06-29 10:20:00,35810,2026-06-29 11:20:00,35840,2026-06-29 13:20:00,35900,2026-06-29 17:20:00
35781,2026-06-29 09:24:00,train,35422,35781,360,24,0.15,35796,2026-06-29 10:24:00,35811,2026-06-29 11:24:00,35841,2026-06-29 13:24:00,35901,2026-06-29 17:24:00
35783,2026-06-29 09:32:00,train,35424,35783,360,24,0.15,35798,2026-06-29 10:32:00,35813,2026-06-29 11:32:00,35843,2026-06-29 13:32:00,35903,2026-06-29 17:32:00
35784,2026-06-29 09:36:00,train,35425,35784,360,24,0.15,35799,2026-06-29 10:36:00,35814,2026-06-29 11:36:00,35844,2026-06-29 13:36:00,35904,2026-06-29 17:36:00
35794,2026-06-29 10:16:00,train,35435,35794,360,24,0.15,35809,2026-06-29 11:16:00,35824,2026-06-29 12:16:00,35854,2026-06-29 14:16:00,35914,2026-06-29 18:16:00
35795,2026-06-29 10:20:00,train,35436,35795,360,24,0.15,35810,2026-06-29 11:20:00,35825,2026-06-29 12:20:00,35855,2026-06-29 14:20:00,35915,2026-06-29 18:20:00
35796,2026-06-29 10:24:00,train,35437,35796,360,24,0.15,35811,2026-06-29 11:24:00,35826,2026-06-29 12:24:00,35856,2026-06-29 14:24:00,35916,2026-06-29 18:24:00
35810,2026-06-29 11:20:00,train,35451,35810,360,24,0.15,35825,2026-06-29 12:20:00,35840,2026-06-29 13:20:00,35870,2026-06-29 15:20:00,35930,2026-06-29 19:20:00
35811,2026-06-29 11:24:00,train,35452,35811,360,24,0.15,35826,2026-06-29 12:24:00,35841,2026-06-29 13:24:00,35871,2026-06-29 15:24:00,35931,2026-06-29 19:24:00
35813,2026-06-29 11:32:00,train,35454,35813,360,24,0.15,35828,2026-06-29 12:32:00,35843,2026-06-29 13:32:00,35873,2026-06-29 15:32:00,35933,2026-06-29 19:32:00
35814,2026-06-29 11:36:00,train,35455,35814,360,24,0.15,35829,2026-06-29 12:36:00,35844,2026-06-29 13:36:00,35874,2026-06-29 15:36:00,35934,2026-06-29 19:36:00
35820,2026-06-29 12:00:00,train,35461,35820,360,24,0.15,35835,2026-06-29 13:00:00,35850,2026-06-29 14:00:00,35880,2026-06-29 16:00:00,35940,2026-06-29 20:00:00
35822,2026-06-29 12:08:00,train,35463,35822,360,24,0.15,35837,2026-06-29 13:08:00,35852,2026-06-29 14:08:00,35882,2026-06-29 16:08:00,35942,2026-06-29 20:08:00
35823,2026-06-29 12:12:00,train,35464,35823,360,24,0.15,35838,2026-06-29 13:12:00,35853,2026-06-29 14:12:00,35883,2026-06-29 16:12:00,35943,2026-06-29 20:12:00
35824,2026-06-29 12:16:00,train,35465,35824,360,24,0.15,35839,2026-06-29 13:16:00,35854,2026-06-29 14:16:00,35884,2026-06-29 16:16:00,35944,2026-06-29 20:16:00
35825,2026-06-29 12:20:00,train,35466,35825,360,24,0.15,35840,2026-06-29 13:20:00,35855,2026-06-29 14:20:00,35885,2026-06-29 16:20:00,35945,2026-06-29 20:20:00
35827,2026-06-29 12:28:00,train,35468,35827,360,24,0.15,35842,2026-06-29 13:28:00,35857,2026-06-29 14:28:00,35887,2026-06-29 16:28:00,35947,2026-06-29 20:28:00
35828,2026-06-29 12:32:00,train,35469,35828,360,24,0.15,35843,2026-06-29 13:32:00,35858,2026-06-29 14:32:00,35888,2026-06-29 16:32:00,35948,2026-06-29 20:32:00
35829,2026-06-29 12:36:00,train,35470,35829,360,24,0.15,35844,2026-06-29 13:36:00,35859,2026-06-29 14:36:00,35889,2026-06-29 16:36:00,35949,2026-06-29 20:36:00
35835,2026-06-29 13:00:00,train,35476,35835,360,24,0.15,35850,2026-06-29 14:00:00,35865,2026-06-29 15:00:00,35895,2026-06-29 17:00:00,35955,2026-06-29 21:00:00
35840,2026-06-29 13:20:00,train,35481,35840,360,24,0.15,35855,2026-06-29 14:20:00,35870,2026-06-29 15:20:00,35900,2026-06-29 17:20:00,35960,2026-06-29 21:20:00
35843,2026-06-29 13:32:00,train,35484,35843,360,24,0.15,35858,2026-06-29 14:32:00,35873,2026-06-29 15:32:00,35903,2026-06-29 17:32:00,35963,2026-06-29 21:32:00
35844,2026-06-29 13:36:00,train,35485,35844,360,24,0.15,35859,2026-06-29 14:36:00,35874,2026-06-29 15:36:00,35904,2026-06-29 17:36:00,35964,2026-06-29 21:36:00
35845,2026-06-29 13:40:00,train,35486,35845,360,24,0.15,35860,2026-06-29 14:40:00,35875,2026-06-29 15:40:00,35905,2026-06-29 17:40:00,35965,2026-06-29 21:40:00
35848,2026-06-29 13:52:00,train,35489,35848,360,24,0.15,35863,2026-06-29 14:52:00,35878,2026-06-29 15:52:00,35908,2026-06-29 17:52:00,35968,2026-06-29 21:52:00
35850,2026-06-29 14:00:00,train,35491,35850,360,24,0.15,35865,2026-06-29 15:00:00,35880,2026-06-29 16:00:00,35910,2026-06-29 18:00:00,35970,2026-06-29 22:00:00
35855,2026-06-29 14:20:00,train,35496,35855,360,24,0.15,35870,2026-06-29 15:20:00,35885,2026-06-29 16:20:00,35915,2026-06-29 18:20:00,35975,2026-06-29 22:20:00
35867,2026-06-29 15:08:00,train,35508,35867,360,24,0.15,35882,2026-06-29 16:08:00,35897,2026-06-29 17:08:00,35927,2026-06-29 19:08:00,35987,2026-06-29 23:08:00
35869,2026-06-29 15:16:00,train,35510,35869,360,24,0.15,35884,2026-06-29 16:16:00,35899,2026-06-29 17:16:00,35929,2026-06-29 19:16:00,35989,2026-06-29 23:16:00
35870,2026-06-29 15:20:00,train,35511,35870,360,24,0.15,35885,2026-06-29 16:20:00,35900,2026-06-29 17:20:00,35930,2026-06-29 19:20:00,35990,2026-06-29 23:20:00
35872,2026-06-29 15:28:00,train,35513,35872,360,24,0.15,35887,2026-06-29 16:28:00,35902,2026-06-29 17:28:00,35932,2026-06-29 19:28:00,35992,2026-06-29 23:28:00
35873,2026-06-29 15:32:00,train,35514,35873,360,24,0.15,35888,2026-06-29 16:32:00,35903,2026-06-29 17:32:00,35933,2026-06-29 19:32:00,35993,2026-06-29 23:32:00
35875,2026-06-29 15:40:00,train,35516,35875,360,24,0.15,35890,2026-06-29 16:40:00,35905,2026-06-29 17:40:00,35935,2026-06-29 19:40:00,35995,2026-06-29 23:40:00
35876,2026-06-29 15:44:00,train,35517,35876,360,24,0.15,35891,2026-06-29 16:44:00,35906,2026-06-29 17:44:00,35936,2026-06-29 19:44:00,35996,2026-06-29 23:44:00
35878,2026-06-29 15:52:00,train,35519,35878,360,24,0.15,35893,2026-06-29 16:52:00,35908,2026-06-29 17:52:00,35938,2026-06-29 19:52:00,35998,2026-06-29 23:52:00
35879,2026-06-29 15:56:00,train,35520,35879,360,24,0.15,35894,2026-06-29 16:56:00,35909,2026-06-29 17:56:00,35939,2026-06-29 19:56:00,35999,2026-06-29 23:56:00
35880,2026-06-29 16:00:00,train,35521,35880,360,24,0.15,35895,2026-06-29 17:00:00,35910,2026-06-29 18:00:00,35940,2026-06-29 20:00:00,36000,2026-06-30 00:00:00
35884,2026-06-29 16:16:00,train,35525,35884,360,24,0.15,35899,2026-06-29 17:16:00,35914,2026-06-29 18:16:00,35944,2026-06-29 20:16:00,36004,2026-06-30 00:16:00
35885,2026-06-29 16:20:00,train,35526,35885,360,24,0.15,35900,2026-06-29 17:20:00,35915,2026-06-29 18:20:00,35945,2026-06-29 20:20:00,36005,2026-06-30 00:20:00
35886,2026-06-29 16:24:00,train,35527,35886,360,24,0.15,35901,2026-06-29 17:24:00,35916,2026-06-29 18:24:00,35946,2026-06-29 20:24:00,36006,2026-06-30 00:24:00
35887,2026-06-29 16:28:00,train,35528,35887,360,24,0.15,35902,2026-06-29 17:28:00,35917,2026-06-29 18:28:00,35947,2026-06-29 20:28:00,36007,2026-06-30 00:28:00
35900,2026-06-29 17:20:00,train,35541,35900,360,24,0.15,35915,2026-06-29 18:20:00,35930,2026-06-29 19:20:00,35960,2026-06-29 21:20:00,36020,2026-06-30 01:20:00
35902,2026-06-29 17:28:00,train,35543,35902,360,24,0.15,35917,2026-06-29 18:28:00,35932,2026-06-29 19:28:00,35962,2026-06-29 21:28:00,36022,2026-06-30 01:28:00
35911,2026-06-29 18:04:00,train,35552,35911,360,24,0.15,35926,2026-06-29 19:04:00,35941,2026-06-29 20:04:00,35971,2026-06-29 22:04:00,36031,2026-06-30 02:04:00
36285,2026-06-30 19:00:00,train,35926,36285,360,24,0.15,36300,2026-06-30 20:00:00,36315,2026-06-30 21:00:00,36345,2026-06-30 23:00:00,36405,2026-07-01 03:00:00
36288,2026-06-30 19:12:00,train,35929,36288,360,24,0.15,36303,2026-06-30 20:12:00,36318,2026-06-30 21:12:00,36348,2026-06-30 23:12:00,36408,2026-07-01 03:12:00
36297,2026-06-30 19:48:00,train,35938,36297,360,24,0.15,36312,2026-06-30 20:48:00,36327,2026-06-30 21:48:00,36357,2026-06-30 23:48:00,36417,2026-07-01 03:48:00
36301,2026-06-30 20:04:00,train,35942,36301,360,24,0.15,36316,2026-06-30 21:04:00,36331,2026-06-30 22:04:00,36361,2026-07-01 00:04:00,36421,2026-07-01 04:04:00
36317,2026-06-30 21:08:00,train,35958,36317,360,24,0.15,36332,2026-06-30 22:08:00,36347,2026-06-30 23:08:00,36377,2026-07-01 01:08:00,36437,2026-07-01 05:08:00
36318,2026-06-30 21:12:00,train,35959,36318,360,24,0.15,36333,2026-06-30 22:12:00,36348,2026-06-30 23:12:00,36378,2026-07-01 01:12:00,36438,2026-07-01 05:12:00
36331,2026-06-30 22:04:00,train,35972,36331,360,24,0.15,36346,2026-06-30 23:04:00,36361,2026-07-01 00:04:00,36391,2026-07-01 02:04:00,36451,2026-07-01 06:04:00
36333,2026-06-30 22:12:00,train,35974,36333,360,24,0.15,36348,2026-06-30 23:12:00,36363,2026-07-01 00:12:00,36393,2026-07-01 02:12:00,36453,2026-07-01 06:12:00
36334,2026-06-30 22:16:00,train,35975,36334,360,24,0.15,36349,2026-06-30 23:16:00,36364,2026-07-01 00:16:00,36394,2026-07-01 02:16:00,36454,2026-07-01 06:16:00
37590,2026-07-04 10:00:00,train,37231,37590,360,24,0.15,37605,2026-07-04 11:00:00,37620,2026-07-04 12:00:00,37650,2026-07-04 14:00:00,37710,2026-07-04 18:00:00
37592,2026-07-04 10:08:00,train,37233,37592,360,24,0.15,37607,2026-07-04 11:08:00,37622,2026-07-04 12:08:00,37652,2026-07-04 14:08:00,37712,2026-07-04 18:08:00
37593,2026-07-04 10:12:00,train,37234,37593,360,24,0.15,37608,2026-07-04 11:12:00,37623,2026-07-04 12:12:00,37653,2026-07-04 14:12:00,37713,2026-07-04 18:12:00
37594,2026-07-04 10:16:00,train,37235,37594,360,24,0.15,37609,2026-07-04 11:16:00,37624,2026-07-04 12:16:00,37654,2026-07-04 14:16:00,37714,2026-07-04 18:16:00
37598,2026-07-04 10:32:00,train,37239,37598,360,24,0.15,37613,2026-07-04 11:32:00,37628,2026-07-04 12:32:00,37658,2026-07-04 14:32:00,37718,2026-07-04 18:32:00
37599,2026-07-04 10:36:00,train,37240,37599,360,24,0.15,37614,2026-07-04 11:36:00,37629,2026-07-04 12:36:00,37659,2026-07-04 14:36:00,37719,2026-07-04 18:36:00
37602,2026-07-04 10:48:00,train,37243,37602,360,24,0.15,37617,2026-07-04 11:48:00,37632,2026-07-04 12:48:00,37662,2026-07-04 14:48:00,37722,2026-07-04 18:48:00
37603,2026-07-04 10:52:00,train,37244,37603,360,24,0.15,37618,2026-07-04 11:52:00,37633,2026-07-04 12:52:00,37663,2026-07-04 14:52:00,37723,2026-07-04 18:52:00
37610,2026-07-04 11:20:00,train,37251,37610,360,24,0.15,37625,2026-07-04 12:20:00,37640,2026-07-04 13:20:00,37670,2026-07-04 15:20:00,37730,2026-07-04 19:20:00
37611,2026-07-04 11:24:00,train,37252,37611,360,24,0.15,37626,2026-07-04 12:24:00,37641,2026-07-04 13:24:00,37671,2026-07-04 15:24:00,37731,2026-07-04 19:24:00
37620,2026-07-04 12:00:00,train,37261,37620,360,24,0.15,37635,2026-07-04 13:00:00,37650,2026-07-04 14:00:00,37680,2026-07-04 16:00:00,37740,2026-07-04 20:00:00
37629,2026-07-04 12:36:00,train,37270,37629,360,24,0.15,37644,2026-07-04 13:36:00,37659,2026-07-04 14:36:00,37689,2026-07-04 16:36:00,37749,2026-07-04 20:36:00
37644,2026-07-04 13:36:00,train,37285,37644,360,24,0.15,37659,2026-07-04 14:36:00,37674,2026-07-04 15:36:00,37704,2026-07-04 17:36:00,37764,2026-07-04 21:36:00
39595,2026-07-09 23:40:00,validation,39236,39595,360,24,0.15,39610,2026-07-10 00:40:00,39625,2026-07-10 01:40:00,39655,2026-07-10 03:40:00,39715,2026-07-10 07:40:00
39598,2026-07-09 23:52:00,validation,39239,39598,360,24,0.15,39613,2026-07-10 00:52:00,39628,2026-07-10 01:52:00,39658,2026-07-10 03:52:00,39718,2026-07-10 07:52:00
39599,2026-07-09 23:56:00,validation,39240,39599,360,24,0.15,39614,2026-07-10 00:56:00,39629,2026-07-10 01:56:00,39659,2026-07-10 03:56:00,39719,2026-07-10 07:56:00
39601,2026-07-10 00:04:00,validation,39242,39601,360,24,0.15,39616,2026-07-10 01:04:00,39631,2026-07-10 02:04:00,39661,2026-07-10 04:04:00,39721,2026-07-10 08:04:00
39602,2026-07-10 00:08:00,validation,39243,39602,360,24,0.15,39617,2026-07-10 01:08:00,39632,2026-07-10 02:08:00,39662,2026-07-10 04:08:00,39722,2026-07-10 08:08:00
39606,2026-07-10 00:24:00,validation,39247,39606,360,24,0.15,39621,2026-07-10 01:24:00,39636,2026-07-10 02:24:00,39666,2026-07-10 04:24:00,39726,2026-07-10 08:24:00
39613,2026-07-10 00:52:00,validation,39254,39613,360,24,0.15,39628,2026-07-10 01:52:00,39643,2026-07-10 02:52:00,39673,2026-07-10 04:52:00,39733,2026-07-10 08:52:00
39614,2026-07-10 00:56:00,validation,39255,39614,360,24,0.15,39629,2026-07-10 01:56:00,39644,2026-07-10 02:56:00,39674,2026-07-10 04:56:00,39734,2026-07-10 08:56:00
39620,2026-07-10 01:20:00,validation,39261,39620,360,24,0.15,39635,2026-07-10 02:20:00,39650,2026-07-10 03:20:00,39680,2026-07-10 05:20:00,39740,2026-07-10 09:20:00
39622,2026-07-10 01:28:00,validation,39263,39622,360,24,0.15,39637,2026-07-10 02:28:00,39652,2026-07-10 03:28:00,39682,2026-07-10 05:28:00,39742,2026-07-10 09:28:00
39623,2026-07-10 01:32:00,validation,39264,39623,360,24,0.15,39638,2026-07-10 02:32:00,39653,2026-07-10 03:32:00,39683,2026-07-10 05:32:00,39743,2026-07-10 09:32:00
39625,2026-07-10 01:40:00,validation,39266,39625,360,24,0.15,39640,2026-07-10 02:40:00,39655,2026-07-10 03:40:00,39685,2026-07-10 05:40:00,39745,2026-07-10 09:40:00
39628,2026-07-10 01:52:00,validation,39269,39628,360,24,0.15,39643,2026-07-10 02:52:00,39658,2026-07-10 03:52:00,39688,2026-07-10 05:52:00,39748,2026-07-10 09:52:00
39629,2026-07-10 01:56:00,validation,39270,39629,360,24,0.15,39644,2026-07-10 02:56:00,39659,2026-07-10 03:56:00,39689,2026-07-10 05:56:00,39749,2026-07-10 09:56:00
39631,2026-07-10 02:04:00,validation,39272,39631,360,24,0.15,39646,2026-07-10 03:04:00,39661,2026-07-10 04:04:00,39691,2026-07-10 06:04:00,39751,2026-07-10 10:04:00
39632,2026-07-10 02:08:00,validation,39273,39632,360,24,0.15,39647,2026-07-10 03:08:00,39662,2026-07-10 04:08:00,39692,2026-07-10 06:08:00,39752,2026-07-10 10:08:00
39634,2026-07-10 02:16:00,validation,39275,39634,360,24,0.15,39649,2026-07-10 03:16:00,39664,2026-07-10 04:16:00,39694,2026-07-10 06:16:00,39754,2026-07-10 10:16:00
39635,2026-07-10 02:20:00,validation,39276,39635,360,24,0.15,39650,2026-07-10 03:20:00,39665,2026-07-10 04:20:00,39695,2026-07-10 06:20:00,39755,2026-07-10 10:20:00
39637,2026-07-10 02:28:00,validation,39278,39637,360,24,0.15,39652,2026-07-10 03:28:00,39667,2026-07-10 04:28:00,39697,2026-07-10 06:28:00,39757,2026-07-10 10:28:00
39638,2026-07-10 02:32:00,validation,39279,39638,360,24,0.15,39653,2026-07-10 03:32:00,39668,2026-07-10 04:32:00,39698,2026-07-10 06:32:00,39758,2026-07-10 10:32:00
39641,2026-07-10 02:44:00,validation,39282,39641,360,24,0.15,39656,2026-07-10 03:44:00,39671,2026-07-10 04:44:00,39701,2026-07-10 06:44:00,39761,2026-07-10 10:44:00
39643,2026-07-10 02:52:00,validation,39284,39643,360,24,0.15,39658,2026-07-10 03:52:00,39673,2026-07-10 04:52:00,39703,2026-07-10 06:52:00,39763,2026-07-10 10:52:00
39644,2026-07-10 02:56:00,validation,39285,39644,360,24,0.15,39659,2026-07-10 03:56:00,39674,2026-07-10 04:56:00,39704,2026-07-10 06:56:00,39764,2026-07-10 10:56:00
39647,2026-07-10 03:08:00,validation,39288,39647,360,24,0.15,39662,2026-07-10 04:08:00,39677,2026-07-10 05:08:00,39707,2026-07-10 07:08:00,39767,2026-07-10 11:08:00
39648,2026-07-10 03:12:00,validation,39289,39648,360,24,0.15,39663,2026-07-10 04:12:00,39678,2026-07-10 05:12:00,39708,2026-07-10 07:12:00,39768,2026-07-10 11:12:00
39649,2026-07-10 03:16:00,validation,39290,39649,360,24,0.15,39664,2026-07-10 04:16:00,39679,2026-07-10 05:16:00,39709,2026-07-10 07:16:00,39769,2026-07-10 11:16:00
39650,2026-07-10 03:20:00,validation,39291,39650,360,24,0.15,39665,2026-07-10 04:20:00,39680,2026-07-10 05:20:00,39710,2026-07-10 07:20:00,39770,2026-07-10 11:20:00
39652,2026-07-10 03:28:00,validation,39293,39652,360,24,0.15,39667,2026-07-10 04:28:00,39682,2026-07-10 05:28:00,39712,2026-07-10 07:28:00,39772,2026-07-10 11:28:00
39656,2026-07-10 03:44:00,validation,39297,39656,360,24,0.15,39671,2026-07-10 04:44:00,39686,2026-07-10 05:44:00,39716,2026-07-10 07:44:00,39776,2026-07-10 11:44:00
39658,2026-07-10 03:52:00,validation,39299,39658,360,24,0.15,39673,2026-07-10 04:52:00,39688,2026-07-10 05:52:00,39718,2026-07-10 07:52:00,39778,2026-07-10 11:52:00
39659,2026-07-10 03:56:00,validation,39300,39659,360,24,0.15,39674,2026-07-10 04:56:00,39689,2026-07-10 05:56:00,39719,2026-07-10 07:56:00,39779,2026-07-10 11:56:00
39662,2026-07-10 04:08:00,validation,39303,39662,360,24,0.15,39677,2026-07-10 05:08:00,39692,2026-07-10 06:08:00,39722,2026-07-10 08:08:00,39782,2026-07-10 12:08:00
39663,2026-07-10 04:12:00,validation,39304,39663,360,24,0.15,39678,2026-07-10 05:12:00,39693,2026-07-10 06:12:00,39723,2026-07-10 08:12:00,39783,2026-07-10 12:12:00
39664,2026-07-10 04:16:00,validation,39305,39664,360,24,0.15,39679,2026-07-10 05:16:00,39694,2026-07-10 06:16:00,39724,2026-07-10 08:16:00,39784,2026-07-10 12:16:00
39667,2026-07-10 04:28:00,validation,39308,39667,360,24,0.15,39682,2026-07-10 05:28:00,39697,2026-07-10 06:28:00,39727,2026-07-10 08:28:00,39787,2026-07-10 12:28:00
39670,2026-07-10 04:40:00,validation,39311,39670,360,24,0.15,39685,2026-07-10 05:40:00,39700,2026-07-10 06:40:00,39730,2026-07-10 08:40:00,39790,2026-07-10 12:40:00
39671,2026-07-10 04:44:00,validation,39312,39671,360,24,0.15,39686,2026-07-10 05:44:00,39701,2026-07-10 06:44:00,39731,2026-07-10 08:44:00,39791,2026-07-10 12:44:00
39673,2026-07-10 04:52:00,validation,39314,39673,360,24,0.15,39688,2026-07-10 05:52:00,39703,2026-07-10 06:52:00,39733,2026-07-10 08:52:00,39793,2026-07-10 12:52:00
39674,2026-07-10 04:56:00,validation,39315,39674,360,24,0.15,39689,2026-07-10 05:56:00,39704,2026-07-10 06:56:00,39734,2026-07-10 08:56:00,39794,2026-07-10 12:56:00
39680,2026-07-10 05:20:00,validation,39321,39680,360,24,0.15,39695,2026-07-10 06:20:00,39710,2026-07-10 07:20:00,39740,2026-07-10 09:20:00,39800,2026-07-10 13:20:00
39681,2026-07-10 05:24:00,validation,39322,39681,360,24,0.15,39696,2026-07-10 06:24:00,39711,2026-07-10 07:24:00,39741,2026-07-10 09:24:00,39801,2026-07-10 13:24:00
39682,2026-07-10 05:28:00,validation,39323,39682,360,24,0.15,39697,2026-07-10 06:28:00,39712,2026-07-10 07:28:00,39742,2026-07-10 09:28:00,39802,2026-07-10 13:28:00
39684,2026-07-10 05:36:00,validation,39325,39684,360,24,0.15,39699,2026-07-10 06:36:00,39714,2026-07-10 07:36:00,39744,2026-07-10 09:36:00,39804,2026-07-10 13:36:00
39685,2026-07-10 05:40:00,validation,39326,39685,360,24,0.15,39700,2026-07-10 06:40:00,39715,2026-07-10 07:40:00,39745,2026-07-10 09:40:00,39805,2026-07-10 13:40:00
39688,2026-07-10 05:52:00,validation,39329,39688,360,24,0.15,39703,2026-07-10 06:52:00,39718,2026-07-10 07:52:00,39748,2026-07-10 09:52:00,39808,2026-07-10 13:52:00
39689,2026-07-10 05:56:00,validation,39330,39689,360,24,0.15,39704,2026-07-10 06:56:00,39719,2026-07-10 07:56:00,39749,2026-07-10 09:56:00,39809,2026-07-10 13:56:00
39690,2026-07-10 06:00:00,validation,39331,39690,360,24,0.15,39705,2026-07-10 07:00:00,39720,2026-07-10 08:00:00,39750,2026-07-10 10:00:00,39810,2026-07-10 14:00:00
39693,2026-07-10 06:12:00,validation,39334,39693,360,24,0.15,39708,2026-07-10 07:12:00,39723,2026-07-10 08:12:00,39753,2026-07-10 10:12:00,39813,2026-07-10 14:12:00
39700,2026-07-10 06:40:00,validation,39341,39700,360,24,0.15,39715,2026-07-10 07:40:00,39730,2026-07-10 08:40:00,39760,2026-07-10 10:40:00,39820,2026-07-10 14:40:00
39701,2026-07-10 06:44:00,validation,39342,39701,360,24,0.15,39716,2026-07-10 07:44:00,39731,2026-07-10 08:44:00,39761,2026-07-10 10:44:00,39821,2026-07-10 14:44:00
39703,2026-07-10 06:52:00,validation,39344,39703,360,24,0.15,39718,2026-07-10 07:52:00,39733,2026-07-10 08:52:00,39763,2026-07-10 10:52:00,39823,2026-07-10 14:52:00
39704,2026-07-10 06:56:00,validation,39345,39704,360,24,0.15,39719,2026-07-10 07:56:00,39734,2026-07-10 08:56:00,39764,2026-07-10 10:56:00,39824,2026-07-10 14:56:00
39705,2026-07-10 07:00:00,validation,39346,39705,360,24,0.15,39720,2026-07-10 08:00:00,39735,2026-07-10 09:00:00,39765,2026-07-10 11:00:00,39825,2026-07-10 15:00:00
39706,2026-07-10 07:04:00,validation,39347,39706,360,24,0.15,39721,2026-07-10 08:04:00,39736,2026-07-10 09:04:00,39766,2026-07-10 11:04:00,39826,2026-07-10 15:04:00
39711,2026-07-10 07:24:00,validation,39352,39711,360,24,0.15,39726,2026-07-10 08:24:00,39741,2026-07-10 09:24:00,39771,2026-07-10 11:24:00,39831,2026-07-10 15:24:00
